animal_id,outcome_age_(years),has_name,is_adopted,sex_male,spay_neuter,cfa_approved,season_Fall,season_Spring,season_Summer,season_Winter,is_weekend,time_of_day_Afternoon,time_of_day_Closed,time_of_day_Morning,is_shorthair,is_solid_pattern,color_black,color_other,color_white
A755528,1.0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A752788,0.0575342465753424,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A712852,0.1643835616438356,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A738502,0.1643835616438356,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A725287,3.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A706980,0.1643835616438356,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A704906,0.0821917808219178,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A761462,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A744408,1.0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
A761351,0.0575342465753424,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A723927,1.0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A707765,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A707229,0.0767123287671232,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A749022,0.0575342465753424,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A733682,2.0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A762650,0.3287671232876712,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A704184,0.0821917808219178,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A747474,0.0767123287671232,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A757871,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A717277,0.410958904109589,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A721926,5.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A724890,0.4931506849315068,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A749792,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A738780,2.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A727260,0.0575342465753424,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A738741,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
A751051,1.0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A759390,0.0575342465753424,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A714376,0.1643835616438356,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
A713402,0.0767123287671232,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A701485,0.0575342465753424,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A736860,0.1643835616438356,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
A711359,0.0767123287671232,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0
A732482,0.6575342465753424,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A752926,0.0821917808219178,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A701753,0.1643835616438356,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
A754089,0.0383561643835616,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A758795,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A752794,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A727492,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A739414,1.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A731179,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A724691,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A738625,15.0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1
A728430,2.0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A724092,0.0958904109589041,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
A727462,0.0575342465753424,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A748795,0.6575342465753424,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A743688,0.2465753424657534,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0
A761261,2.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
A745964,2.0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A743558,0.821917808219178,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
A725725,0.0136986301369863,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A696942,10.0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0
A723755,0.1643835616438356,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A706915,0.410958904109589,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A729849,0.0575342465753424,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A755367,0.0191780821917808,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A719247,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A706486,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A760381,0.1643835616438356,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A703206,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A755334,0.0821917808219178,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A730479,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A753306,0.0575342465753424,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A738016,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A756112,0.2465753424657534,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A727763,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
A729444,0.0383561643835616,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A700988,0.010958904109589,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A751658,0.0575342465753424,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A735263,0.1643835616438356,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A620039,6.0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A704406,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A704110,0.0821917808219178,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A729013,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A661315,3.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A718621,1.0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A756986,0.1643835616438356,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A737247,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A759330,0.821917808219178,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A731639,0.2465753424657534,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A755716,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0
A757212,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A753982,0.2465753424657534,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A705793,0.0575342465753424,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A734417,0.0082191780821917,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A711639,0.0575342465753424,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A755793,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A751122,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A711990,14.0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
A760706,4.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A749180,0.1643835616438356,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
A756221,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
A348400,14.0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0
A752098,0.0821917808219178,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
A760707,9.0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A725542,0.0136986301369863,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
A703243,0.1643835616438356,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A722852,9.0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
A741111,0.2465753424657534,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A709138,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
A753493,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A743988,5.0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A759784,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A728074,0.2465753424657534,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A727045,1.0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A711591,0.0821917808219178,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A744205,2.0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
A724688,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
A729740,0.1643835616438356,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A758289,0.1643835616438356,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0
A711815,0.0383561643835616,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1
A702269,0.0191780821917808,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A751521,0.0821917808219178,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0
A748200,0.2465753424657534,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A708684,0.2465753424657534,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A751254,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A735318,0.0383561643835616,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A701378,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A717309,2.0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A701244,0.0191780821917808,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A707972,0.0164383561643835,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A706497,0.0136986301369863,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A705134,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
A742562,2.0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0
A745620,0.410958904109589,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A742882,0.6575342465753424,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
A739639,0.2465753424657534,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A728506,0.0821917808219178,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A731228,0.0383561643835616,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
A706386,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A735938,0.1643835616438356,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A759801,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A748958,1.0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A515831,14.0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A704021,10.0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
A703268,0.0575342465753424,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A740560,1.0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A737515,0.0383561643835616,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0
A711579,1.0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A707611,0.1643835616438356,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A712643,10.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A762324,0.1643835616438356,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A702910,0.0767123287671232,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A701039,0.1643835616438356,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A700312,3.0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
A708971,0.2465753424657534,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A725093,0.0191780821917808,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A762484,2.0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0
A749913,0.1643835616438356,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A723108,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
A749211,0.0821917808219178,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A751397,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A751103,0.1643835616438356,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
A752183,0.0821917808219178,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A742473,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A749794,0.0767123287671232,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A702824,0.1643835616438356,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A743390,0.1643835616438356,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A741486,9.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A734914,12.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
A755357,0.3287671232876712,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A743156,0.3287671232876712,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
A708183,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
A745641,1.0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A757069,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0
A730032,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A711004,0.1643835616438356,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A715580,0.4931506849315068,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A737058,0.3287671232876712,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
A741960,0.1643835616438356,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
A727214,0.0767123287671232,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A722679,3.0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A759714,0.1643835616438356,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A717998,0.1643835616438356,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A737553,5.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A700911,0.0054794520547945,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A761297,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0
A545301,8.0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A711463,0.2465753424657534,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A725574,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A707367,0.0821917808219178,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0
A702291,8.0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A704811,0.0575342465753424,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A750955,0.010958904109589,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A752180,18.0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A736350,0.0821917808219178,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A708844,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A705616,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A729944,0.410958904109589,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A719873,0.1643835616438356,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
A738887,8.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A735962,0.0821917808219178,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A711877,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A750704,0.0821917808219178,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A712380,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A726177,0.1643835616438356,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A745832,0.0136986301369863,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0
A725564,0.1643835616438356,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
A763579,0.1643835616438356,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A702737,0.0767123287671232,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
A713714,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A753361,0.0164383561643835,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
A749630,0.1643835616438356,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A748996,7.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A760799,0.3287671232876712,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A716929,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A741078,0.410958904109589,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A708161,0.3287671232876712,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0
A729869,0.2465753424657534,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A723432,0.0575342465753424,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A723191,0.3287671232876712,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A737161,0.0191780821917808,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
A753649,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0
A735782,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
A733923,0.821917808219178,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1
A751546,0.0767123287671232,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A725710,0.0575342465753424,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A727515,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A750739,1.0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A713435,0.2465753424657534,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A700909,0.0054794520547945,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A728934,14.0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1
A701629,0.0767123287671232,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A741906,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A716862,0.410958904109589,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A747746,1.0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A734634,0.2465753424657534,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
A729008,0.410958904109589,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
A728447,3.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
A725171,0.1643835616438356,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A727450,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A758538,9.0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A760333,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A746725,0.0575342465753424,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0
A712187,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A753715,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A759799,0.1643835616438356,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A757721,0.0383561643835616,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A752793,0.0575342465753424,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
A727357,0.0767123287671232,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A761361,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A735783,0.2465753424657534,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
A711903,0.0821917808219178,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A709280,0.3287671232876712,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A759296,3.0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0
A758350,0.3287671232876712,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A731365,0.0821917808219178,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A711405,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A750935,0.0767123287671232,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A723997,0.6575342465753424,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
A727102,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A731978,0.0191780821917808,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A761233,0.1643835616438356,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
A710950,0.3287671232876712,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A721274,0.4931506849315068,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
A753292,16.0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
A758427,0.0767123287671232,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1
A748190,0.1643835616438356,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A754020,0.3287671232876712,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
A758091,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
A702639,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A748941,0.3287671232876712,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A763216,0.3287671232876712,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
A704089,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A474311,8.0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A733542,1.0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A737472,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A759182,2.0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0
A733255,0.1643835616438356,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A750149,4.0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
A713273,0.2465753424657534,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A720426,0.4931506849315068,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A733729,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A721303,0.3287671232876712,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A756157,3.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A753030,0.4931506849315068,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A700274,5.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A731504,0.0027397260273972,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A734632,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A735672,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
A752026,0.1643835616438356,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A751128,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A751142,0.2465753424657534,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
A762292,2.0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A752894,3.0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0
A737825,0.410958904109589,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A734749,0.0821917808219178,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
A738233,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A710139,3.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A747552,4.0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
